anchor,Nret_baseline,dense_factor,Nret_after_dense_factor,eta_spatial,eta_spectral,eta_temporal,eta_polarization,eta_overlap,chi_mode_total,N_mode,sub_unity_mode,note
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.1,0.3,0.3,0.5,0.8,0.0036,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.1,0.3,0.1,0.5,0.8,0.0012000000000000001,1.9560000000000006e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.1,0.1,1.0,0.5,0.8,0.004000000000000001,6.520000000000003e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.1,0.1,0.3,0.5,0.8,0.0012000000000000003,1.956000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.1,0.1,0.1,0.5,0.8,0.00040000000000000013,6.520000000000003e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,1.0,1.0,0.5,0.8,0.004,6.520000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,1.0,0.3,0.5,0.8,0.0012000000000000001,1.9560000000000006e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,1.0,0.1,0.5,0.8,0.0004,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,0.3,1.0,0.5,0.8,0.0012000000000000001,1.9560000000000006e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,0.3,0.3,0.5,0.8,0.00036,5.868000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,0.3,0.1,0.5,0.8,0.00012000000000000002,1.9560000000000004e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,0.1,1.0,0.5,0.8,0.0004,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,0.1,0.3,0.5,0.8,0.00011999999999999999,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.01,0.1,0.1,0.5,0.8,4e-05,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,1.0,1.0,0.5,0.8,0.0004,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,1.0,0.3,0.5,0.8,0.00011999999999999999,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,1.0,0.1,0.5,0.8,4e-05,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,0.3,1.0,0.5,0.8,0.00011999999999999999,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,0.3,0.3,0.5,0.8,3.6e-05,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,0.3,0.1,0.5,0.8,1.2e-05,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,0.1,1.0,0.5,0.8,4e-05,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,0.1,0.3,0.5,0.8,1.2e-05,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.001,0.1,0.1,0.5,0.8,4.000000000000001e-06,6.520000000000001e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,1.0,1.0,0.5,0.8,4e-05,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,1.0,0.3,0.5,0.8,1.2e-05,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,1.0,0.1,0.5,0.8,4.000000000000001e-06,6.520000000000001e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,0.3,1.0,0.5,0.8,1.2e-05,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,0.3,0.3,0.5,0.8,3.6000000000000003e-06,5.868000000000001e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,0.3,0.1,0.5,0.8,1.2000000000000002e-06,1.9560000000000004e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,0.1,1.0,0.5,0.8,4.000000000000001e-06,6.520000000000001e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,0.1,0.3,0.5,0.8,1.2000000000000002e-06,1.9560000000000004e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.1,0.016300000000000002,0.0001,0.1,0.1,0.5,0.8,4.000000000000001e-07,6.520000000000002e-09,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,1.0,1.0,0.5,0.8,0.4,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,1.0,0.3,0.5,0.8,0.12,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,1.0,0.1,0.5,0.8,0.04000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,0.3,1.0,0.5,0.8,0.12,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,0.3,0.3,0.5,0.8,0.036,0.0017603999999999999,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,0.3,0.1,0.5,0.8,0.012,0.0005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,0.1,1.0,0.5,0.8,0.04000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,0.1,0.3,0.5,0.8,0.012,0.0005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,1.0,0.1,0.1,0.5,0.8,0.004000000000000001,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,1.0,1.0,0.5,0.8,0.04000000000000001,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,1.0,0.3,0.5,0.8,0.012,0.0005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,1.0,0.1,0.5,0.8,0.004000000000000001,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,0.3,1.0,0.5,0.8,0.012,0.0005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,0.3,0.3,0.5,0.8,0.0036,0.00017604,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,0.3,0.1,0.5,0.8,0.0012000000000000001,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,0.1,1.0,0.5,0.8,0.004000000000000001,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,0.1,0.3,0.5,0.8,0.0012000000000000003,5.8680000000000014e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.1,0.1,0.1,0.5,0.8,0.00040000000000000013,1.9560000000000006e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,1.0,1.0,0.5,0.8,0.004,0.0001956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,1.0,0.3,0.5,0.8,0.0012000000000000001,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,1.0,0.1,0.5,0.8,0.0004,1.956e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,0.3,1.0,0.5,0.8,0.0012000000000000001,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,0.3,0.3,0.5,0.8,0.00036,1.7604e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,0.3,0.1,0.5,0.8,0.00012000000000000002,5.868e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,0.1,1.0,0.5,0.8,0.0004,1.956e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,0.1,0.3,0.5,0.8,0.00011999999999999999,5.8679999999999996e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.01,0.1,0.1,0.5,0.8,4e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,1.0,1.0,0.5,0.8,0.0004,1.956e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,1.0,0.3,0.5,0.8,0.00011999999999999999,5.8679999999999996e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,1.0,0.1,0.5,0.8,4e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,0.3,1.0,0.5,0.8,0.00011999999999999999,5.8679999999999996e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,0.3,0.3,0.5,0.8,3.6e-05,1.7604e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,0.3,0.1,0.5,0.8,1.2e-05,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,0.1,1.0,0.5,0.8,4e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,0.1,0.3,0.5,0.8,1.2e-05,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.001,0.1,0.1,0.5,0.8,4.000000000000001e-06,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,1.0,1.0,0.5,0.8,4e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,1.0,0.3,0.5,0.8,1.2e-05,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,1.0,0.1,0.5,0.8,4.000000000000001e-06,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,0.3,1.0,0.5,0.8,1.2e-05,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,0.3,0.3,0.5,0.8,3.6000000000000003e-06,1.7604e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,0.3,0.1,0.5,0.8,1.2000000000000002e-06,5.8680000000000007e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,0.1,1.0,0.5,0.8,4.000000000000001e-06,1.9560000000000003e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,0.1,0.3,0.5,0.8,1.2000000000000002e-06,5.8680000000000007e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,0.3,0.0489,0.0001,0.1,0.1,0.5,0.8,4.000000000000001e-07,1.9560000000000004e-08,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,1.0,1.0,0.5,0.8,0.4,0.06520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,1.0,0.3,0.5,0.8,0.12,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,1.0,0.1,0.5,0.8,0.04000000000000001,0.0065200000000000015,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,0.3,1.0,0.5,0.8,0.12,0.01956,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,0.3,0.3,0.5,0.8,0.036,0.005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,0.3,0.1,0.5,0.8,0.012,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,0.1,1.0,0.5,0.8,0.04000000000000001,0.0065200000000000015,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,0.1,0.3,0.5,0.8,0.012,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,1.0,0.1,0.1,0.5,0.8,0.004000000000000001,0.0006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,1.0,1.0,0.5,0.8,0.04000000000000001,0.0065200000000000015,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,1.0,0.3,0.5,0.8,0.012,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,1.0,0.1,0.5,0.8,0.004000000000000001,0.0006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,0.3,1.0,0.5,0.8,0.012,0.0019560000000000003,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,0.3,0.3,0.5,0.8,0.0036,0.0005868,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,0.3,0.1,0.5,0.8,0.0012000000000000001,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,0.1,1.0,0.5,0.8,0.004000000000000001,0.0006520000000000001,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,0.1,0.3,0.5,0.8,0.0012000000000000003,0.00019560000000000007,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.1,0.1,0.1,0.5,0.8,0.00040000000000000013,6.520000000000003e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,1.0,1.0,0.5,0.8,0.004,0.000652,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,1.0,0.3,0.5,0.8,0.0012000000000000001,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,1.0,0.1,0.5,0.8,0.0004,6.52e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,0.3,1.0,0.5,0.8,0.0012000000000000001,0.00019560000000000004,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,0.3,0.3,0.5,0.8,0.00036,5.868000000000001e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,0.3,0.1,0.5,0.8,0.00012000000000000002,1.9560000000000002e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,0.1,1.0,0.5,0.8,0.0004,6.52e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,0.1,0.3,0.5,0.8,0.00011999999999999999,1.956e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.01,0.1,0.1,0.5,0.8,4e-05,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,1.0,1.0,0.5,0.8,0.0004,6.52e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,1.0,0.3,0.5,0.8,0.00011999999999999999,1.956e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,1.0,0.1,0.5,0.8,4e-05,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,0.3,1.0,0.5,0.8,0.00011999999999999999,1.956e-05,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,0.3,0.3,0.5,0.8,3.6e-05,5.868e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,0.3,0.1,0.5,0.8,1.2e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,0.1,1.0,0.5,0.8,4e-05,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,0.1,0.3,0.5,0.8,1.2e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.001,0.1,0.1,0.5,0.8,4.000000000000001e-06,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,1.0,1.0,0.5,0.8,4e-05,6.520000000000001e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,1.0,0.3,0.5,0.8,1.2e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,1.0,0.1,0.5,0.8,4.000000000000001e-06,6.520000000000002e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,0.3,1.0,0.5,0.8,1.2e-05,1.956e-06,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
1064nm_30MPa_constrained,0.163,1.0,0.163,0.0001,0.3,0.3,0.5,0.8,3.6000000000000003e-06,5.868e-07,True,N_mode is the single-mode occupancy upper anchor; high-NS plots are target-channel topology unless an added accumulation/cavity model is specified.
